file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (954).txt,1946,60,13425
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (543).txt,2479,118,14416
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (441).txt,2715,119,19603
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (883).txt,1109,57,8111
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (183).txt,1790,68,13321
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (733).txt,685,30,4683
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (949).txt,2898,88,21424
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (534).txt,1870,63,15421
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (340).txt,3843,134,26089
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1064).txt,2315,72,17583
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (210).txt,2824,73,18830
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (671).txt,1874,53,13131
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (377).txt,2707,105,19874
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (700).txt,1891,71,14609
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (516).txt,2387,80,13735
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (249).txt,3576,109,22925
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (541).txt,1878,64,13165
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (86).txt,2260,70,15087
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (985).txt,1692,45,12688
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (685).txt,965,33,7110
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (510).txt,2023,88,15071
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (735).txt,2277,58,16642
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (81).txt,1236,44,10344
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (812).txt,2022,87,14466
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (625).txt,2047,60,14501
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (226).txt,974,43,6402
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1079).txt,1670,62,12468
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (729).txt,3991,165,28604
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (926).txt,2813,116,20380
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (373).txt,1766,58,12365
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (923).txt,1590,55,11316
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1030).txt,2496,82,16775
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (472).txt,1698,54,11442
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (431).txt,2025,87,14133
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (529).txt,1340,61,9055
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (932).txt,2072,69,14735
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (779).txt,2793,120,19054
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (387).txt,2762,106,19876
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (396).txt,1762,64,12726
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (182).txt,1456,50,10421
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (438).txt,5497,215,36729
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (287).txt,1405,49,9228
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (762).txt,3195,80,22544
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (148).txt,1228,46,8842
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (790).txt,1888,44,12381
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (640).txt,2803,103,20457
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1038).txt,2267,66,15992
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (830).txt,2152,68,14448
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (501).txt,1888,57,15039
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (215).txt,1402,50,10631
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (362).txt,1811,56,13801
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (542).txt,2422,74,18560
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (986).txt,3479,100,27285
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (641).txt,1046,49,7657
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (647).txt,1782,72,13568
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (126).txt,5060,196,37315
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (914).txt,723,23,4986
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (300).txt,1663,61,12864
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (98).txt,1630,60,11701
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (892).txt,2193,100,16176
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (739).txt,1333,59,7901
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (850).txt,1917,100,13191
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (83).txt,1432,44,10728
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (190).txt,2582,101,20963
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (723).txt,2145,70,15913
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (278).txt,2095,93,13216
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (193).txt,2118,55,16024
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (752).txt,2136,52,17503
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (592).txt,3065,89,21908
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (684).txt,2430,113,19255
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (390).txt,1573,57,11208
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (176).txt,1556,51,10375
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (162).txt,3045,127,22110
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (497).txt,2102,52,13129
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (681).txt,2235,101,16079
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (454).txt,2700,107,20272
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1060).txt,3048,100,23837
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (471).txt,3127,136,19599
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (258).txt,2567,94,19230
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (806).txt,3044,101,22949
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (526).txt,1061,27,7040
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1080).txt,2650,99,20244
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (420).txt,2958,130,19542
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (44).txt,1758,57,11507
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (16).txt,2142,75,15490
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (231).txt,2467,90,17200
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (813).txt,2696,102,19264
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (826).txt,2482,70,17440
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (220).txt,1140,35,8553
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (810).txt,1879,52,13903
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (312).txt,1967,65,14911
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (734).txt,2253,66,16655
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (591).txt,1669,81,11989
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (382).txt,4234,130,26697
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (104).txt,3409,163,25435
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (715).txt,1214,41,9020
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (759).txt,2819,90,20292
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (350).txt,2288,68,15850
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (855).txt,1776,69,14459
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (717).txt,2284,98,17039
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (890).txt,2563,120,18855
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (128).txt,2092,79,16488
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1067).txt,2131,102,16003
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (295).txt,588,30,4257
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (35).txt,1652,59,12206
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (816).txt,2037,58,16156
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (868).txt,1683,55,13068
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (668).txt,2919,126,21355
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (375).txt,1249,42,8326
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (419).txt,1503,53,11297
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1033).txt,1430,75,9733
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (323).txt,2228,87,15404
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (933).txt,2468,84,17126
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (160).txt,2958,96,19023
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (639).txt,1756,40,13648
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (237).txt,1220,42,7961
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (120).txt,3137,116,21855
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (478).txt,2503,154,17369
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (863).txt,2534,105,17809
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (916).txt,1830,80,13192
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (175).txt,3842,135,28303
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (345).txt,2375,108,15568
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (658).txt,2278,82,17127
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (246).txt,3525,135,25483
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (964).txt,2110,82,15352
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (15).txt,1565,73,11685
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (192).txt,2080,75,14498
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (252).txt,1596,52,12096
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (427).txt,2293,70,17099
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (310).txt,2492,96,19414
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (770).txt,2495,135,17687
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (758).txt,2188,104,15423
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (267).txt,2855,96,19711
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (214).txt,4133,121,30684
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (330).txt,1851,81,12949
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (737).txt,3919,155,28473
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (360).txt,2718,92,19071
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (828).txt,2146,103,15960
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (154).txt,3144,104,21631
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (206).txt,789,32,6049
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (196).txt,4127,168,29784
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (992).txt,1800,43,14393
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (921).txt,2366,99,17165
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (317).txt,2153,65,16229
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (562).txt,1504,64,10112
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (495).txt,3073,122,19671
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (309).txt,2643,125,19016
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1000).txt,2583,76,18647
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (437).txt,2452,73,17857
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (967).txt,3447,99,23690
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (430).txt,2513,82,19984
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (60).txt,914,30,6549
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1063).txt,1753,67,11659
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (710).txt,1878,90,12831
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (511).txt,2254,114,16510
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1044).txt,2304,65,16795
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (421).txt,2452,74,17857
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (697).txt,1157,42,8192
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (963).txt,2274,79,16169
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (355).txt,1710,71,11760
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (75).txt,718,30,5029
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (856).txt,2209,55,15585
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1002).txt,2796,84,19123
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1076).txt,2659,105,21217
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (492).txt,3276,129,20980
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (484).txt,1897,54,13497
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (915).txt,3477,150,25170
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (996).txt,2303,82,17244
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (839).txt,2017,80,14719
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1008).txt,2638,102,18575
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (768).txt,2240,80,16949
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1082).txt,2404,104,17707
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1073).txt,1695,69,11911
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (186).txt,1691,65,12302
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (358).txt,2953,161,18988
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (153).txt,1980,71,13810
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1085).txt,3582,140,21920
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (576).txt,2405,67,17703
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (513).txt,2446,86,17454
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (30).txt,2085,70,14387
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (301).txt,2366,70,18013
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (405).txt,3958,140,25595
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (12).txt,1956,67,12815
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (531).txt,595,18,4435
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (124).txt,2297,77,16683
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (975).txt,2675,177,19608
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (844).txt,2504,105,19199
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (202).txt,1706,64,12892
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (919).txt,2084,79,15067
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (958).txt,1563,62,10901
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (68).txt,2419,103,16780
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (917).txt,1898,82,13570
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (205).txt,3134,128,23211
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (742).txt,2637,122,19619
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (895).txt,2046,65,14436
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (682).txt,1738,81,12658
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (125).txt,2706,101,18727
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (708).txt,1375,37,9935
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (276).txt,2812,89,19632
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (555).txt,2921,120,21516
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (92).txt,1668,57,11803
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1061).txt,1053,47,7861
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (34).txt,2323,98,15958
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (693).txt,1749,87,12886
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (502).txt,1794,59,12921
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (369).txt,2778,78,16348
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (251).txt,1970,64,13607
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (314).txt,1527,44,10491
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (602).txt,1704,47,12870
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (545).txt,2807,88,20399
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (313).txt,1139,43,9019
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (858).txt,2260,84,14957
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (524).txt,1615,46,11426
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (748).txt,1736,65,12867
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (64).txt,3330,103,24519
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1031).txt,2259,130,16576
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (722).txt,2327,63,16416
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (59).txt,1685,47,13420
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (76).txt,671,25,4617
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (837).txt,1562,64,11506
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (451).txt,2306,64,17387
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (198).txt,2183,61,16242
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (946).txt,2932,119,21289
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (130).txt,2097,70,15065
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (793).txt,2252,55,15834
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (294).txt,2662,76,18618
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (520).txt,1857,56,13499
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (724).txt,1831,69,13915
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (481).txt,2757,96,21629
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (281).txt,2949,96,21290
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (547).txt,2845,118,21059
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (678).txt,1819,50,13488
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (221).txt,2250,77,16838
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (165).txt,3063,106,21388
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (575).txt,2524,91,17118
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (477).txt,1151,52,8159
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (720).txt,1704,58,12960
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (698).txt,1690,64,12150
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (815).txt,2620,114,20041
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (579).txt,1753,63,12878
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (825).txt,2899,83,22535
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (582).txt,1850,84,12552
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (409).txt,2018,73,13273
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1004).txt,2665,66,20939
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (476).txt,1484,54,9709
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (704).txt,1921,48,15194
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (940).txt,1010,32,7098
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (329).txt,1897,66,13574
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (241).txt,4332,189,29347
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (606).txt,1074,32,7496
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (425).txt,2194,100,14679
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (699).txt,2033,81,16273
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (692).txt,2031,57,14365
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (632).txt,1097,37,7882
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1025).txt,1763,57,13032
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (583).txt,1834,58,13049
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (911).txt,1837,63,13910
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1051).txt,2864,85,22233
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (696).txt,1649,29,11420
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (736).txt,1179,34,9250
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (873).txt,2627,101,19720
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1016).txt,2296,56,16478
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1062).txt,3142,122,23630
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (595).txt,1995,75,12986
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (508).txt,2716,79,19484
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (491).txt,1834,50,11949
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (804).txt,2406,84,18366
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (398).txt,2791,110,19244
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (411).txt,1464,36,9716
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (20).txt,2858,118,18765
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (179).txt,2563,66,19670
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (728).txt,2517,100,17561
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (744).txt,4518,171,35323
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (792).txt,2874,159,20714
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (324).txt,1586,42,12058
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (645).txt,1861,60,11348
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (305).txt,2327,68,17237
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (45).txt,1457,46,9950
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (857).txt,1504,58,10725
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (960).txt,2608,107,17647
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (41).txt,793,21,5790
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (138).txt,2790,89,20357
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (342).txt,903,38,6149
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (774).txt,3459,126,24889
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (669).txt,1649,63,12511
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (159).txt,2915,99,20276
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (164).txt,2126,65,14514
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (163).txt,2337,92,16624
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (464).txt,2083,78,15887
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (978).txt,2033,105,13638
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (94).txt,1899,64,15084
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (694).txt,2677,94,17283
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (378).txt,1353,49,9018
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (993).txt,2270,84,16207
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (140).txt,2436,96,17937
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (973).txt,1450,84,10104
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (188).txt,1447,64,10858
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (21).txt,1592,45,10544
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (274).txt,1389,44,9392
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (727).txt,1491,51,9762
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (2).txt,2732,103,20236
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1058).txt,3381,127,24488
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (116).txt,2582,102,17772
