file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (570).txt,93,4,651
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (569).txt,144,6,820
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (574).txt,189,9,1134
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (575).txt,158,9,991
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (583).txt,299,14,1879
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (579).txt,111,7,713
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (572).txt,268,9,1462
data/ppVietnamese_by_catalog/Normal/T_TT_/T_TT_ (580).txt,157,7,916
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (204).txt,928,42,5082
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (177).txt,743,44,4743
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (200).txt,624,36,3791
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (198).txt,1429,84,8827
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (168).txt,413,34,2452
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (202).txt,392,32,2159
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (201).txt,347,22,1851
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (217).txt,304,16,2015
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (210).txt,733,44,3864
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (170).txt,773,36,4629
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (209).txt,673,46,3864
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (167).txt,360,13,2399
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (2).txt,246,11,1464
data/ppVietnamese_by_catalog/Normal/LS_NLD_/LS_NLD_ (206).txt,1480,115,8302
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (327).txt,171,6,1153
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (262).txt,200,8,1328
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (255).txt,227,8,1032
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (78).txt,214,10,1473
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (234).txt,227,12,1564
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (289).txt,152,9,997
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (232).txt,397,11,1836
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (257).txt,295,14,1980
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (15).txt,245,11,1616
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (85).txt,336,18,2193
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (103).txt,168,8,1114
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (143).txt,269,14,1828
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (38).txt,235,10,1671
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (291).txt,416,17,2602
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (256).txt,214,8,1368
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (14).txt,211,12,1444
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (187).txt,221,9,1469
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (321).txt,380,21,2422
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (251).txt,197,9,1210
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (288).txt,339,19,2211
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (77).txt,563,26,3625
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (212).txt,186,8,1272
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (105).txt,173,7,1102
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (309).txt,306,14,1916
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (274).txt,240,12,1517
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (76).txt,246,12,1677
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (149).txt,202,8,1344
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (114).txt,240,7,1383
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (161).txt,243,14,1661
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (160).txt,250,12,1766
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (52).txt,187,9,1210
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (107).txt,420,21,2740
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (266).txt,181,8,1107
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (96).txt,253,8,1733
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (337).txt,415,19,2699
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (12).txt,242,11,1496
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (9).txt,177,6,1180
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (81).txt,272,12,1670
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (210).txt,178,7,1188
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (231).txt,228,7,932
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (264).txt,513,22,3249
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (27).txt,163,7,1032
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (189).txt,203,9,1310
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (194).txt,226,11,1411
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (242).txt,399,25,2314
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (332).txt,171,9,1165
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (55).txt,373,14,2333
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (193).txt,542,36,3297
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (490).txt,1029,42,6370
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (683).txt,395,35,2191
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (203).txt,849,68,4791
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (566).txt,1089,80,5895
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (270).txt,697,36,3925
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (804).txt,591,33,3467
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (99).txt,2851,210,16387
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (568).txt,258,14,1657
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (583).txt,538,29,3349
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (134).txt,515,27,3291
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (868).txt,464,34,2712
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (728).txt,883,80,5238
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (253).txt,563,38,3333
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (821).txt,268,16,1715
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (531).txt,96,5,661
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (744).txt,392,17,2575
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (376).txt,666,46,4022
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (157).txt,615,33,3536
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (720).txt,637,36,4059
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (10).txt,730,47,4373
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (247).txt,242,11,1576
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (505).txt,578,37,3369
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (495).txt,788,42,4400
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (171).txt,190,8,1344
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (517).txt,162,7,988
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (227).txt,773,47,4377
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (297).txt,485,19,3076
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (555).txt,865,46,5158
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (184).txt,472,28,2797
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (322).txt,1246,69,7641
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (193).txt,111,5,644
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (398).txt,308,22,1802
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (158).txt,840,50,5091
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (137).txt,301,20,1829
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (62).txt,410,23,2397
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (578).txt,1175,87,7045
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (638).txt,835,35,4831
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (121).txt,229,14,1336
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (339).txt,120,7,703
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (645).txt,1565,113,9193
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (77).txt,344,17,2084
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (147).txt,141,8,952
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (237).txt,235,10,1493
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (822).txt,188,17,1282
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (740).txt,143,6,1016
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (786).txt,373,19,2513
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (461).txt,1074,56,6147
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (372).txt,459,38,2630
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (167).txt,260,17,1549
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (334).txt,970,62,5539
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (150).txt,1310,65,7140
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (349).txt,138,10,835
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (290).txt,576,38,3299
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (704).txt,601,38,3505
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (239).txt,499,30,2888
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (543).txt,539,28,3351
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (567).txt,183,7,1115
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (826).txt,204,10,1274
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (477).txt,261,21,1457
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (323).txt,568,28,3366
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (559).txt,676,37,4328
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (248).txt,741,47,4219
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (404).txt,564,37,3268
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (523).txt,351,21,2213
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (21).txt,351,22,2159
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (607).txt,151,8,926
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (34).txt,145,10,965
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (320).txt,96,8,616
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (674).txt,401,24,2306
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (642).txt,765,37,4679
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (416).txt,143,7,936
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (341).txt,962,67,5953
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (151).txt,817,36,5271
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (516).txt,599,24,3452
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (869).txt,297,23,1747
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (347).txt,148,8,969
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (828).txt,809,70,4579
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (12).txt,430,32,2704
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (83).txt,297,26,1635
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (178).txt,134,7,856
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (362).txt,193,12,1342
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (242).txt,1725,124,10037
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (337).txt,400,28,2290
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (620).txt,667,33,3780
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (319).txt,141,8,832
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (179).txt,623,20,3735
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (485).txt,513,34,3087
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (798).txt,554,38,3266
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (794).txt,590,24,3763
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (858).txt,780,77,4651
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (409).txt,473,35,2674
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (259).txt,585,23,3692
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (621).txt,214,10,1277
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (771).txt,295,23,1972
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (562).txt,131,8,933
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (861).txt,356,19,2126
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (384).txt,926,54,5457
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (345).txt,255,11,1690
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (743).txt,1060,67,6219
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (401).txt,293,18,1745
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (373).txt,653,24,4204
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (515).txt,845,37,4881
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (782).txt,830,73,4688
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (200).txt,870,55,5475
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (196).txt,419,21,2602
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (213).txt,576,49,3320
data/ppVietnamese_by_catalog/Normal/GD_NLD_/GD_NLD_ (195).txt,942,40,5375
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (18).txt,1269,106,7269
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (15).txt,514,25,2996
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (675).txt,116,6,782
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (44).txt,705,36,4236
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (486).txt,284,20,1706
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (34).txt,862,50,4989
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (271).txt,448,18,2719
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (33).txt,644,33,3577
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (197).txt,660,29,3982
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (11).txt,973,43,5392
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (290).txt,251,11,1737
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (2).txt,317,25,1909
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (7).txt,459,25,2702
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (63).txt,496,30,3022
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (91).txt,1003,52,5886
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (30).txt,638,36,3211
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (59).txt,862,50,4747
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (24).txt,432,24,2541
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (1).txt,652,28,3850
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (55).txt,400,16,2205
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (41).txt,924,58,5053
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (52).txt,1068,58,6607
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (51).txt,599,30,3427
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (9).txt,349,21,1865
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (37).txt,576,37,3182
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (83).txt,379,20,2228
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (32).txt,983,52,5510
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (93).txt,687,33,3932
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (5).txt,1026,62,5817
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (240).txt,220,10,1460
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (94).txt,618,37,3528
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (273).txt,326,19,1894
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (123).txt,593,44,3419
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (712).txt,178,15,1115
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (104).txt,990,57,5799
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (49).txt,429,23,2926
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (603).txt,710,61,4130
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (491).txt,302,13,1942
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (586).txt,725,41,4094
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (17).txt,747,43,4491
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (82).txt,132,9,761
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (19).txt,151,7,942
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (58).txt,460,24,2571
data/ppVietnamese_by_catalog/Normal/LS_VNE_/LS_VNE_ (61).txt,214,25,1148
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (36).txt,386,23,2417
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (246).txt,158,6,1088
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (439).txt,152,8,896
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (229).txt,645,30,3991
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (659).txt,141,7,1042
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (230).txt,115,4,760
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (374).txt,403,30,2465
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (237).txt,491,15,3422
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (830).txt,149,6,890
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (227).txt,92,4,640
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (611).txt,192,11,1173
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (234).txt,759,33,4618
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (408).txt,476,33,2808
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (241).txt,386,23,2525
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (80).txt,159,8,1094
data/ppVietnamese_by_catalog/Normal/BDS_TN_/BDS_TN_ (221).txt,1160,53,7010
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (558).txt,883,43,5237
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (343).txt,133,8,733
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (656).txt,1044,79,6141
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (202).txt,520,28,3014
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (29).txt,911,55,5296
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (584).txt,532,32,3088
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (777).txt,460,33,2789
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (275).txt,520,31,3008
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (25).txt,182,12,1275
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (250).txt,477,37,2885
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (392).txt,389,22,2414
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (443).txt,103,5,677
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (109).txt,169,10,986
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (191).txt,521,30,3522
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (382).txt,229,14,1311
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (206).txt,145,7,892
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (108).txt,532,28,3109
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (803).txt,304,14,1948
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (764).txt,283,19,1773
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (497).txt,638,40,3631
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (357).txt,703,54,4176
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (422).txt,516,45,2893
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (220).txt,197,10,1390
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (41).txt,495,18,3204
data/ppVietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (46).txt,285,14,1905
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (472).txt,430,28,2487
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (802).txt,861,53,5123
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (28).txt,168,10,972
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (420).txt,568,49,3215
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (585).txt,459,25,3010
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (457).txt,987,79,5410
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (281).txt,436,26,2523
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (852).txt,560,45,3197
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (196).txt,338,21,1856
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (836).txt,566,32,3368
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (610).txt,592,32,3601
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (484).txt,547,39,3197
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (321).txt,466,48,2814
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (591).txt,565,42,3406
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (215).txt,847,46,4634
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (717).txt,1050,92,6168
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (726).txt,173,11,1139
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (411).txt,636,33,3884
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (201).txt,311,21,1937
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (687).txt,689,45,4297
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (688).txt,1398,99,8051
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (279).txt,238,12,1402
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (364).txt,266,16,1652
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (751).txt,183,8,1326
